id,outstanding_bridge,current_cash,verified_receivables,monthly_burn,runway_months,past_investment_count,recommended_option
b519025c-8733-4f48-a66a-b9ecf43883d7,65187609.78,11968561.65,55836132.66,9103726.49,1.31,1,D
8f1485ef-476e-4811-87f5-0f9e2c475909,40300437.85,7141023.18,34430184.23,8273726.77,0.86,0,D
4aac597f-7d7d-4e45-a89b-dd605e5a12c7,18624351.85,19955842.85,19206763.44,3525187.43,5.66,0,D
7fecbbd1-eb19-4033-849c-ca02eb9d999b,11543272.85,8327694.72,8331027.67,3331988.1,2.5,2,D
33ea1067-fa4d-4d85-9701-1cae1fef76f6,32003635.63,13858036.86,56850043.2,5523960.17,2.51,2,A
efc84a67-3908-4eeb-addc-1651626a21f8,42926095.48,12218185.15,91445033.08,6984713.11,1.75,0,A
8d094389-5952-43e3-8b3f-2ac02e8a5e23,14591357.34,14972385.67,29943648.99,6718459.8,2.23,2,A
96401c82-73ab-478d-b506-15dfbb4fd19a,14983502.83,9193905.09,22910879.04,5573641.0,1.65,1,A
a77805fc-ae37-4219-b3b8-ae1f6313f11a,88784520.04,2949649.71,108941754.1,3027678.39,0.97,1,D
34cdb39b-4f2e-42e0-8c62-dc244fe5b974,36904019.69,7038957.22,16456452.83,4136870.8,1.7,0,D
059a2516-8bca-45e8-9667-b6daf97ff9d5,14237662.05,16710734.8,10350593.1,5934921.43,2.82,4,C
1e90a62c-bab8-4dd2-b9bb-091e0366fe3b,19700928.64,11187310.91,29093032.6,4928061.98,2.27,1,D
8078255a-f0c6-4013-85bf-67df60e22ce6,58686407.22,6228646.91,118252295.91,2215216.31,2.81,0,A
df09f8ca-e08b-4cf4-ace3-82eca1a4565d,39621553.66,8151145.75,13425684.08,2796115.04,2.92,1,D
dc677b74-be9f-4320-9fdb-6f3c763106cc,21192345.9,4698487.46,20147856.74,6493942.12,0.72,0,D
033c6a1b-ccdd-4cf7-aa87-7aa161e7faae,23692228.08,1855363.15,11651836.61,8343228.23,0.22,1,D
418cb579-626a-4e32-9e6c-5cf42c407313,24418515.13,17222859.27,7571034.19,1649263.4,10.44,1,B
38d09fef-f58b-4052-a854-24821fa3a5f0,40483635.88,24566535.85,28117493.65,4485842.06,5.48,0,B
6e7b6046-8c64-4811-bad1-3ea5134d657f,27855219.63,8027675.93,22762946.1,14904456.92,0.54,2,C
8e6e9b7b-59ec-481d-86bd-9022448e95a0,16577776.86,13946030.93,33288062.68,6855173.72,2.03,4,A
c70d8502-154f-4a61-99a6-d83579b5b9d4,22076214.3,6115111.49,7382613.13,4882914.02,1.25,1,D
ba63df66-e4f1-4d05-bf79-5a57712c1f35,13462002.38,4272625.96,4162878.67,4068023.93,1.05,1,D
fd681a81-f764-45dd-9664-e9dc899674cc,20179749.87,14614121.0,24695364.98,4983047.76,2.93,2,D
0e9eb400-95ca-40c0-aa32-ea683250ffe0,32978623.22,6627456.21,51591777.78,7442167.07,0.89,0,A
da0a1c6b-ffd5-4913-a1d7-ab1ba5ff0a9f,24671669.02,14224482.67,53071313.93,3245866.59,4.38,0,A
be78ad2c-85d8-45b7-adae-77576054753d,14400601.99,9836626.95,15492381.28,5573693.03,1.76,3,C
e0d99142-236f-48e4-9165-a520fa57c9c5,13225785.44,20731845.97,26069614.46,11802768.73,1.76,1,A
7fd825fb-6643-4d5c-9a45-54e89f5d4745,24434503.29,1879871.19,38597060.1,1644745.02,1.14,2,A
9bee5c3a-f2ff-47aa-9b5c-5421442e109a,6260267.97,3550434.32,8611248.76,11211697.81,0.32,2,C
24aba635-3a5a-4d05-8886-d49427e7619a,18645604.75,2218635.52,34929415.85,4026041.58,0.55,0,A
df2f23c7-3725-4fa2-8fc5-518f0235a3e9,8461963.88,13924430.74,4503756.07,2446823.36,5.69,7,B
9100ca78-1ed3-4e06-9e26-258ceb0fb950,19093184.28,25967002.38,17902200.73,8936299.27,2.91,3,D
c72f38d8-39e3-40ea-a893-3bc6b3222ac9,44531333.15,3407215.73,24169029.65,7547050.94,0.45,3,C
eb3dfa0f-804a-47fe-9477-af0fd8d045fb,9858789.0,6963931.55,6000460.6,9788205.03,0.71,0,D
0d07aa80-9935-4aea-ac0c-658fd78cacfb,27000292.95,1893965.87,23185226.99,5033668.99,0.38,2,C
90315219-ef0b-4795-9719-eec5c87a4fed,27779995.12,12264561.0,11659475.47,11893146.45,1.03,3,C
ea62ea93-9a6f-4b24-b82e-cc2049c54b76,27403876.24,37231470.35,56435210.64,6377569.39,5.84,3,A
6b858165-fa29-4360-9f2a-742c13e29a27,5000000.0,31409911.73,9914862.37,5411247.45,5.8,0,A
cd14b2b5-b576-451a-8f82-eed247d1307b,15741664.36,14852148.4,4252920.77,12529019.18,1.19,1,D
08537fd1-9eb1-4537-abd5-b863380ec376,36868226.59,3090393.65,71000561.58,3744774.13,0.83,0,A
a56f0f59-15a1-43fc-97b9-28f183c107a8,30066062.01,8605399.12,28579488.91,1573921.83,5.47,0,B
cb9bb53a-e057-40cf-8cfd-cc207691fde9,29573581.32,13017182.85,41914293.83,4873500.43,2.67,0,D
0117896f-f8ac-4991-bc2c-b3d568da4a7d,23451178.25,9407503.43,40697709.83,2708008.82,3.47,3,A
a16a6b99-ab5e-43e5-9a8a-b9b365ba2fdc,28740078.36,49721595.47,58814727.04,4605078.38,10.8,2,A
9081ce50-f817-4ab4-9af5-34117dea27a8,10942239.16,8322423.69,7949791.29,7372945.08,1.13,1,D
513aaa60-205e-44d4-9ba0-d7ea26425751,32640350.59,24470490.67,51988455.42,10075343.93,2.43,0,D
fc71d82a-ed84-4dce-9bc6-6508c0489e13,73902046.63,21627072.58,62082540.56,11533798.49,1.88,0,D
29654526-97a6-41ee-97f4-40ac24760e1d,22765809.04,6429653.74,23793690.09,3555107.86,1.81,2,C
409875f6-a0ec-4ab9-8bb6-72f1a7413752,7354957.78,6100376.2,8480695.58,3680754.49,1.66,0,D
6da02223-0467-4731-8095-7aef54f557c5,34610895.8,20764809.58,30094842.75,4464197.96,4.65,2,B
f28549ee-c210-47d7-931f-ccdcb003ca13,22322343.02,3170531.67,47646822.19,4444986.27,0.71,4,A
42457ddb-f32d-40f1-9a0e-f6d84b8a92a2,32798942.66,25155978.36,53732900.13,4383755.78,5.74,1,A
c7edd232-d29b-4408-b9f6-aa959a3ff20b,22028744.38,26001264.34,21577551.71,7289724.25,3.57,1,D
89d82892-e588-48af-99b4-81900687025c,12805328.6,15202939.67,9191574.65,12683766.33,1.2,4,C
2e9f9c34-6ee0-485d-97cc-d8db0814cd95,22843667.35,14263831.45,26527460.4,5236895.42,2.72,0,D
658a89c9-cd0a-4828-8009-d86a288c3dcb,82101251.56,5083645.29,113231477.31,11163253.01,0.46,0,D
9e7b591a-0fec-40f9-afee-f3ab7201fe95,29015587.31,9025777.99,27445437.39,8771866.31,1.03,1,D
814fe7c8-2089-434a-a180-a54869dd5dcd,8576638.87,13402192.18,7647450.57,3762488.62,3.56,2,D
17d50c62-b1c6-461c-bf80-9d11bbfa94fe,18461886.91,32566893.94,12724402.99,3967839.91,8.21,3,B
cb35c040-1f8e-4e09-a297-a31c4a238eb0,27115374.8,7438812.71,20112713.71,3189126.02,2.33,1,D
d46f7633-d396-4b4f-b401-efb8c78db8e2,33727193.55,21666558.09,49881584.78,8970529.94,2.42,2,D
cff01644-bf2a-4b56-8102-524981add579,11437435.02,12761903.63,14648801.23,4644482.17,2.75,2,D
7d20af44-fd87-48c0-9809-4222a53d02ab,37351901.94,9551086.95,20531090.82,10434066.34,0.92,0,D
76ce06e0-be52-4458-b27a-885b82b22d9e,12151794.07,30386954.3,9226146.32,10674880.35,2.85,0,D
c7216363-4a96-4a79-863c-43625fec3fb6,37181945.76,5741380.5,52159354.34,5907052.59,0.97,1,D
bb0ebaa9-2f4c-40b6-8526-db7d26c38ea1,15779905.5,23772466.52,16313317.82,7836137.45,3.03,2,D
67c5ec88-f855-4bd6-818b-09d358c66e2f,49224231.45,4043464.68,14999462.32,4037230.31,1.0,2,C
3965658d-7f4d-487b-95e1-cb9f5c0f41ea,33354993.06,15109973.76,72377647.05,2941217.42,5.14,2,A
5c7ba149-e143-4de8-9633-de804666eaf3,17484859.09,19722856.28,15455309.62,6215572.95,3.17,1,D
6132e2cd-21f4-47c8-9c39-28e01f7d4ab1,27694530.86,10841181.01,26743487.85,2996411.07,3.62,0,D
f57ddde0-9ef7-4ee7-87df-9fd9b11eb109,20658082.13,17144072.25,30144380.3,2549339.76,6.72,0,A
5759ba78-e0a4-4164-b4a9-eef8b7a2d674,16962785.6,5012285.15,32935494.81,2072879.25,2.42,0,A
4bebb91f-9560-48db-8132-5dc0cb9120c9,12791637.12,12965236.27,7713871.74,11302719.91,1.15,0,D
48b95f2c-7e2b-49c7-babf-b345814095b2,36037917.93,13684740.74,30364633.01,4876866.49,2.81,3,D
3bcffe57-81a2-4e12-b806-011010def980,11181553.53,16189966.88,10383205.28,6232947.51,2.6,2,D
810c9979-b29c-4ee4-8691-6a16f1a1c0ea,24721548.42,10887181.22,15709176.84,6041125.65,1.8,2,C
e06e3ffe-5e92-48cd-b2a3-3ed46897061d,21584289.67,13970788.89,30202800.24,3632625.1,3.85,1,A
0780ecf2-1861-4c1c-9a11-da82e91eb98a,32431425.53,28324135.98,68500663.91,3075570.19,9.21,1,A
763d3153-4ec8-4832-8e41-72f492ddc739,23223311.0,5962915.71,37343142.87,4351088.53,1.37,2,A
1948c3fa-96d1-4483-b087-349d4c7bc914,36208851.07,6015890.33,23721570.84,5713514.95,1.05,0,D
042d6dcf-881d-4bb6-8af4-e747ee92123e,192197655.37,6351534.21,358165009.37,5501808.12,1.15,0,A
fe9fa581-fedf-4a9c-9452-3c271d022f17,20581844.57,6618397.61,37050834.24,2840005.91,2.33,2,A
12f3b2c3-482c-40a2-a8e2-7ff76696ad05,36728291.14,12513656.93,8137612.56,10637968.85,1.18,1,D
68733346-b3c8-4107-9497-d8134848bab6,48345081.68,6703578.84,82613292.6,5974573.92,1.12,1,A
b5e4f4c5-b237-4273-9ed0-dde12e699eac,15628783.88,8205659.35,31068075.28,3623364.7,2.26,2,A
b05497aa-4319-48b9-a5f7-33a6a1ace7ca,16987804.88,8059142.68,3884715.02,9034403.26,0.89,2,C
f5741713-70f1-495d-938d-78a2777655ee,5000000.0,21779633.09,4012778.03,9598480.24,2.27,1,D
5440661e-0218-4fda-a3f2-64a8557b4271,15101357.29,2996593.53,16630849.83,2749814.45,1.09,3,C
13bd1d75-491f-4326-b48c-988e69307b18,27980152.93,4988369.82,44221562.63,5971040.29,0.84,5,A
94e57269-4a8b-424e-9bf4-6173c30eed1d,35768926.06,5482695.5,64166007.04,7250949.61,0.76,0,A
6310d41e-bc83-40c0-87bb-ef5f096bea9b,28948849.52,6218278.51,18090852.56,5634170.61,1.1,2,C
d68a474f-4a40-4ff2-9534-3b4b979745e9,26001966.68,28639255.96,28370252.06,5167738.62,5.54,2,B
fbd66fec-d2cd-4332-98d2-85d349d45870,11435617.65,14167510.31,18344571.23,4544422.89,3.12,1,A
94d4580f-5509-41b9-a6f9-135a2f8dffc1,36132321.16,3457970.61,50498092.03,3423262.05,1.01,2,C
1004ec57-bec4-4ced-ab56-7a1de98e7c5b,28114560.66,14433269.23,34398288.4,9083633.49,1.59,0,D
0f24c537-3ec9-4130-94eb-311b3bd1181a,41355509.02,12103398.82,84393606.82,3213150.05,3.77,2,A
7c30a535-a3cb-4ba5-9668-09776acaabb3,26958733.69,5126906.21,42095250.51,7588208.82,0.68,2,A
c379e34f-9737-4b5e-96a6-bb8710259cfe,8678838.71,22872943.36,2527942.13,13098743.74,1.75,1,D
c96e3152-9d36-44ff-afaa-663893c4eee0,75038465.19,10446349.95,19128508.55,6089711.92,1.72,1,D
164d06e4-023d-42fd-b9e7-e9a1801a62e2,18490595.05,11540494.44,26112532.19,7706143.58,1.5,2,C
c1b19827-b8b4-4e9e-a0f3-b3c2ef933273,66185884.54,12664453.02,114712773.54,10012315.26,1.26,2,A
85acca87-8fa9-480e-90ca-4f3cd6ff64a5,58960776.51,7075607.88,88204359.72,1315208.46,5.38,1,B
47a87212-80e4-444c-a12e-470775af0282,34089020.66,32696908.22,17804864.76,3477813.44,9.4,4,B
faf761d1-866d-4e4c-95b1-da9cc503a5a4,60662379.25,33825036.27,18987803.28,7849827.46,4.31,1,B
e4a64d4e-3b8f-404f-9ef5-60770d5ca6bf,33945001.6,2416758.39,61230569.09,9919311.19,0.24,2,A
04bb9e74-c190-4890-8be6-58a18e8420ed,8283786.95,5805296.48,5868479.98,7204143.91,0.81,2,C
fc2662a4-7b66-415e-8200-779b6405113d,14287433.8,24231634.5,9885081.93,5158492.4,4.7,3,B
3d5c9167-ec24-446e-a08b-1aecd1488626,20536737.87,8032462.58,4638143.23,5403307.15,1.49,2,C
7d7c4c31-707a-42fa-8041-88ccbb6a6ccf,59400818.46,2968306.02,51126074.98,3594523.31,0.83,3,C
efaaf7b9-2907-41c4-869f-e08da20669de,16573368.85,13449041.62,16173011.79,5562028.12,2.42,1,D
5663d569-00d1-40f2-acbe-370326a24079,25557733.1,17321867.21,36137939.9,4742751.96,3.65,4,D
44402ec3-a6b6-43be-a967-45e526b8fd4c,24804326.8,10169292.89,21544388.09,5717478.24,1.78,1,D
3a26b72d-80fb-4ca2-b08c-28d5e2dc1012,23767617.6,4434888.42,9181236.58,15962218.47,0.28,1,D
8723bfe4-b5c5-4398-968e-00f23bd7f5c2,9051223.2,14546908.45,14165116.37,8390880.04,1.73,1,A
ddc68cf5-ed18-459a-b26f-708e6a55e326,16735828.4,7995821.48,22052442.95,19308814.25,0.41,4,C
5dadac0b-ef70-478b-bf6a-46823444a4a0,39658659.15,3156830.68,48915704.44,3442128.64,0.92,2,C
5b6e5015-a04a-42bf-bdc5-58141792f87e,32290606.07,4379506.14,27518255.66,5935770.56,0.74,2,C
b95d011f-ce7d-4dd9-b815-ea4c30e6cf09,43435272.99,9064571.79,60502996.38,4123348.01,2.2,3,D
a51104bf-dea5-4b2f-871c-45cb58beecc7,36262599.91,6438087.32,10029955.13,9323918.8,0.69,1,D
bfc2b55c-06b4-4b21-91b1-54bf0cd89fb3,34005721.78,13038274.81,52640889.57,5126238.41,2.54,1,A
4370da61-4362-4d89-a3c0-b3c11e869958,38666816.08,12102204.86,79336756.38,5720333.8,2.12,0,A
889415a5-07ba-4871-b42e-4c2e95b52516,27861393.72,10847170.87,47717494.33,7041270.82,1.54,3,A
a8772339-fc65-429e-9be6-f20fa923ccb4,41980852.34,25862362.14,8646275.86,3274752.25,7.9,0,B
049e7a74-fc50-4d7c-920f-0564bd6c872b,20037933.36,4940830.93,20449180.98,3313169.25,1.49,1,D
6143edf1-ba34-41b2-9266-3b1346bb2046,68319285.2,7875565.69,79309560.66,8531375.43,0.92,3,C
78493c47-8b1b-41bb-80c7-ae4c2af51734,17589393.38,1678839.45,28540170.51,4192830.53,0.4,3,A
7785a477-57cf-4b34-97f7-c8c50c1d1778,16997690.24,25403941.17,32197525.88,7772505.46,3.27,0,A
7ef3c411-84ad-42c1-b238-f36b3913738c,18830003.78,13222342.5,35472913.84,3188844.37,4.15,1,A
42a34b4d-7931-4754-bc9a-2bb5bece35e4,56494543.43,19608022.09,119075131.28,7932031.53,2.47,0,A
960aee3e-d02e-47ec-9cbb-bae06e43cb0a,9951133.25,16116546.59,18658308.41,8404642.67,1.92,4,A
46870456-df71-4741-ab6c-904ee6a340ba,93692982.34,19442338.9,147339016.56,6552783.72,2.97,1,A
fe95b0f0-2d0c-4bc3-913f-f6f08d9b6619,16334591.04,4504344.42,10542296.31,6689436.22,0.67,0,D
7925fc6f-ec68-4c21-a147-4f9003b9bfd3,73903632.81,52470490.54,145380916.9,6561375.93,8.0,2,A
5e6b4b2e-21d4-4a3d-998f-a37cbf7fcf12,26419621.75,2286727.64,20941955.04,13422230.57,0.17,3,C
6cbe7ceb-bcdc-4cfb-ab22-cc69cd96bd65,25393274.56,9713603.78,47256758.25,4275191.25,2.27,0,A
459f0332-08ef-4300-a141-2b10dc115ff4,20560583.33,6441960.77,4165686.84,3687405.19,1.75,0,D
b162cca7-abcd-492a-876d-a5b204f2aec9,18542639.8,12001662.73,12246673.84,5648496.83,2.12,0,D
ef0507ee-f53f-4e09-9449-bb0a06151574,31350444.35,4172788.33,61579779.7,6553708.42,0.64,1,A
0b782322-0682-4387-abcc-a2198e974c1c,8319113.1,2218979.76,15827964.45,4760106.95,0.47,0,A
fedab5a3-5601-4b22-bf39-bcff7673b0ee,10692601.78,5455856.72,19394297.44,8447201.6,0.65,0,A
95d70137-c182-46ef-bfbd-cd8aad835506,25977404.09,4492207.53,36597721.39,2034682.91,2.21,2,D
e0e6b0c2-70c9-4a95-8d7c-1d6988dfb4e3,13251873.52,10011134.02,27804982.02,4060643.42,2.47,2,A
8fc5139a-e1ca-4b24-8897-b6fe65e4a808,16648771.36,4065928.36,31984081.74,2149686.13,1.89,1,A
c0a02b7f-34db-4cd2-a0d3-8b9b63d4a57c,12860863.04,7887274.05,16874977.39,7254028.39,1.09,1,D
0da984b0-83b6-4a33-b8cc-38e8aac40187,32818526.2,3692506.65,41104107.97,8121889.55,0.45,1,D
71b3be58-6aac-401c-87b7-70c18894566b,13313427.33,7515508.71,12346457.2,6471314.32,1.16,4,C
adae3b7b-1ac6-46d0-819a-f52a80b23f54,31083566.63,61993401.17,32600882.77,10759141.97,5.76,2,B
784e9bcb-24fe-4876-9ea7-108c95298cf8,49263575.97,25602039.61,44325220.37,4269588.08,6.0,1,B
8b35be00-5537-4e1c-85c7-7eab44e43b7d,35605081.31,6872737.22,71092309.34,9408941.52,0.73,1,A
dfd64fe9-cb48-4fd3-9569-ca173d8a0ff1,164006386.52,3789429.77,219353432.8,11715893.33,0.32,1,D
7fc11409-5d7c-4d09-8cdd-44839431f60c,9839782.01,10707783.44,9826519.58,3310755.08,3.23,0,D
e442e508-9297-4405-a196-98a1ac3210b6,53743056.62,14636231.0,102390555.23,13524576.0,1.08,1,A
e40b4cdb-de66-494f-851c-917b68498f99,33046002.11,10437641.94,9131693.3,2842189.28,3.67,1,D
ec798bc5-5c42-4c5c-8847-cdb8ff10c62b,35692753.66,27704647.58,54289691.96,7378431.55,3.75,2,A
636f3ecd-df83-4539-a278-d22c57791e58,16802686.16,12741255.01,10701731.0,4344190.88,2.93,1,D
55e4372b-932b-4b9b-9473-2641a8ddfb45,52240339.34,10382512.62,90022981.64,5848717.51,1.78,1,A
0cf483a0-a6e8-4af4-a867-68ab3e0bf204,37959885.22,4791450.18,25749659.83,5969299.4,0.8,0,D
571e8009-2df0-473c-9f33-fa24da4b7a3c,40716497.14,11717247.48,11343750.32,1908425.85,6.14,0,B
600f1866-b240-438d-9ccd-9a6e2df6c812,7725451.77,2478571.47,10210635.81,5185385.5,0.48,0,D
ba5a1323-c7f3-478f-9a1f-e288db431c86,23020014.78,12102696.11,22032594.72,8116956.24,1.49,2,C
309290f0-e6c2-499b-a67b-05203a098889,20899438.14,8899261.07,43959067.97,11097321.06,0.8,2,A
114604d6-6b68-4174-89ec-06e47dc08c06,32523695.63,10317341.62,44002739.33,3513387.48,2.94,1,D
d5d97a00-6b0e-4abb-b3e9-82880e77a591,53712361.32,42488759.05,47074387.07,7306499.34,5.82,2,B
5683c6b4-b7c6-4e86-91e7-47bb40bd7bd6,23122570.99,3502511.22,16630123.57,3806841.78,0.92,1,D
10a5c946-36b8-4714-88c9-965ed89ad262,11534973.52,4821951.07,3051759.87,9681833.14,0.5,1,D
32a20af8-67f0-4e0e-b2d2-b1c1f09c3c05,40181132.58,10303467.18,59729438.78,8423659.75,1.22,1,D
863a34d5-2f15-4e11-bcae-803419c0874a,61472223.51,1440333.68,52672957.58,5484241.15,0.26,1,D
3646911d-927b-4c5e-9806-c48561a179b3,55029787.46,15524561.97,36560042.62,7444609.74,2.09,4,D
b1888d1c-f88f-45dc-8bd1-59618db1f9f3,17572421.41,2646756.13,31896269.12,11111036.56,0.24,1,A
49c96007-9343-491f-b6a4-f104e73a39d0,7179704.97,31279361.67,10362229.57,14974471.18,2.09,0,D
683bcb99-53a8-4d2d-b3df-05704dd2f8cf,20259793.42,7954199.76,41032308.87,2518197.09,3.16,1,A
ceac3972-8525-4d8b-bee2-6427f087e1bf,34453749.4,6070827.58,18136281.13,4747624.5,1.28,0,D
e5d35fb5-ec57-4732-8fbd-ddfc6c10e4d1,30442972.09,4754198.61,43159690.75,5558362.29,0.86,2,C
443f6c61-77c4-4d72-82fb-ed3bae5ba8e8,28098386.6,2297800.87,24333412.57,2743143.64,0.84,2,C
7119472e-2ba0-4ac0-83c6-de781f4839c3,53220175.88,5159571.12,72656832.61,4625270.86,1.12,1,D
1ef018f9-4239-409a-a6f7-838fb162cd7e,13059624.83,10463883.48,9314860.41,4136243.14,2.53,0,D
251f0f47-be5e-4cc7-8382-9b798cfeac2c,64168947.54,25334576.42,122901541.64,5396553.52,4.69,3,A
a256e17a-4e91-4371-b16c-54ff652179e5,32446383.68,16035576.95,36082331.95,6877735.46,2.33,1,D
0c27e75a-e586-4d10-99c0-5cee941d44ca,64330584.04,18188055.09,24176827.87,5183732.23,3.51,1,D
06c15f86-1ba0-4c95-bda6-92ec0352bae5,15062718.22,5059974.43,19640224.76,7896190.49,0.64,2,C
76a23e03-6b9a-404e-99cc-86a53c17d361,27003662.06,6601228.37,45436924.93,7183085.88,0.92,2,A
13fa6846-97bc-49b0-bcc5-06464c40e9c5,30157258.34,2548227.32,8083893.22,6916724.53,0.37,0,D
ac47d35b-50db-41e0-9913-c72ed8eae550,39343529.83,7816869.47,77823815.63,17087362.89,0.46,1,A
c44218fd-cf2e-41ee-811d-ad0b66c28a2e,38052599.62,5109997.95,23858169.64,5287084.86,0.97,3,C
8c1a8d14-bcc2-46d0-aa24-4cc7e5187a56,21895012.71,5755162.28,18975073.65,3192775.0,1.8,1,D
3d7f36fe-531a-4117-9252-4329d4dbde9c,61465145.73,26410843.95,57256731.75,3506132.38,7.53,3,B
de07f270-29a3-4146-8525-f30fbdfe0f07,8059240.71,19941128.0,13412226.94,5326799.69,3.74,0,D
0d00caec-8a2b-46ef-a670-deb63b381f70,39661740.82,8052041.55,80040575.98,2977932.39,2.7,1,A
b9802855-34b9-4b9e-b3a8-786b79f4a32d,23568297.9,3735894.53,8373397.86,5846381.04,0.64,1,D
3ef11f49-48de-4cb8-a6c5-ffd8c6989b9f,12055271.47,17342153.28,12521083.89,4316468.52,4.02,1,B
6cd16285-ecd1-49db-b093-c943d28ae576,26348116.49,1468068.88,33544086.16,2870978.89,0.51,4,C
ca1a848e-0172-4fc0-a7eb-179109d77fa2,16234352.79,7304252.37,32750975.69,2701303.53,2.7,1,A
651dd1a0-41fb-42b5-8e3e-f77514985e44,33426604.23,15258344.46,10397192.49,9420272.6,1.62,0,D
18dd013a-2b4b-4491-8e07-3ee7a3ba9192,5032995.89,18694083.01,6853359.61,2031718.9,9.2,2,B
d32e4c8f-97b3-4573-bff4-2b2678a14f8d,46333389.71,10632903.15,62700851.48,2819670.17,3.77,0,D
4b488bf3-b36b-4aa4-baf0-4b2bc60d24d5,33707865.36,24209427.96,60508686.68,1996848.76,12.12,2,A
d5db5953-049d-4047-ac52-bb740778009d,59714585.09,3296288.05,17891362.28,10407469.64,0.32,1,D
701d42e6-97b5-4162-af87-02c79c404196,63814461.01,24298751.44,80752842.03,4619920.23,5.26,2,B
a0a43f8f-5552-4d8e-9d29-d0177c1dd226,44996859.45,2006480.94,83403116.4,8514421.22,0.24,3,A
e4058750-25b9-40f9-a92f-295cbc38d162,13896554.8,9370783.49,27704965.01,1653652.65,5.67,1,A
2d69136b-aa14-452a-8762-20df67b93491,37729739.8,11171274.36,44798854.54,5055089.04,2.21,1,D
f3ed8c8d-afa2-4270-8257-203e19dd46ce,21523770.9,5097744.01,46371936.1,1055609.18,4.83,3,A
71a92126-b54f-4a24-8a09-c2e1839e1855,28354317.01,11645967.99,8077214.61,9451103.74,1.23,3,C
0f190254-8425-4a0b-ad0b-51376ffb6e27,40919418.48,11308367.22,53879179.57,3320226.84,3.41,2,D
adc2df31-f294-4ba0-bbd2-692cd3bb853f,29288449.73,10180470.41,46614231.83,3469720.19,2.93,3,A
d3183bbb-a68e-47eb-890e-20c7ebcf634a,21211784.39,9435743.79,24870152.05,2973407.14,3.17,1,D
f57e2ba4-cec3-4724-9a2b-e943021c7be7,23914413.5,66680373.45,39292116.73,4177108.76,15.96,0,B
7150f64e-668c-419f-a440-c4c4f28bae5a,91708810.97,16868719.06,96381466.76,6672321.03,2.53,2,D
c5dbbedf-eb3f-49cf-bc52-24b7a1ed8ce6,56400016.82,14048098.41,50837436.08,4447950.28,3.16,1,D
33a660ec-d04c-45d7-8a06-562e2e5192ad,15975699.72,10182325.68,33545718.77,6695241.82,1.52,0,A
542fa96e-9539-4124-b6cf-511c069bcfc1,17794054.41,5749932.68,15737179.83,7999157.89,0.72,2,C
cda6dbfc-4003-47dd-a5aa-283347b71914,26276209.04,27299677.69,39056747.19,8296279.09,3.29,1,D
d849c45e-17dc-4dfb-9f63-84712352bfbb,33007585.57,10851289.15,45311933.24,8677613.51,1.25,2,C
44c38013-a4cf-4480-bb3e-0e85b343bcb9,31377420.62,4587302.18,38436925.99,11056547.28,0.41,2,C
578b3311-4398-4aea-aad3-dbee2fea89c8,48921730.91,16019106.98,49986095.3,3805504.79,4.21,1,B
3ad003c0-a3ef-4e3c-a344-7e88620a6b67,38130604.25,6585451.81,70032090.86,3514943.28,1.87,1,A
90d5087b-3149-4681-80ea-506fbb7c452a,30192434.19,4289081.21,23402707.72,2202592.09,1.95,0,D
e99cdbfe-aaf7-4c48-becb-be7f49c0ec32,25903660.76,45882617.43,18814504.96,5399020.45,8.5,3,B
c18a7873-4fd5-4cc6-8f44-6fcc29849eb0,38905513.97,6071234.1,34146194.25,5964994.5,1.02,1,D
2cd42b38-cd52-44c0-b188-af0752758c2a,55287496.9,10081656.59,110844859.0,4025631.49,2.5,0,A
91728b49-1ce3-4d1b-86f4-f200bed795dd,10381809.51,6497167.49,20893164.75,9008079.82,0.72,2,A
4c75c85e-8f52-4be5-ad8d-2dae447a68a5,27579277.92,13508073.07,14904410.0,14689981.89,0.92,2,C
ed46605c-31e8-42a4-a7d1-314f76f7444b,6988214.06,27660130.8,3503694.09,3051414.83,9.06,2,B
41262b74-2046-4ed9-8c2e-f1fbcef9bcc8,15221559.04,4190564.27,13941266.99,8779669.98,0.48,1,D
889a1879-134a-4d6a-8ad5-4cf7caa6b0d1,32950465.78,11154702.74,9310480.77,4027096.26,2.77,0,D
065fc62e-035d-4d42-bbb6-6c4783e522e1,8840002.29,10248251.98,7261897.9,5461974.45,1.88,1,D
5c56c925-c67f-4e1b-94ab-256dc6421760,30262599.96,12710083.75,18394736.08,1569368.34,8.1,0,B
ea132f18-2fcc-458a-8279-ffa462951c21,14275765.63,27277979.63,8490174.8,6485429.13,4.21,1,B
452b8d52-4b70-4352-a585-08b490efb44d,42125453.14,8709201.79,45779512.01,9042673.14,0.96,1,D
1d5a03ad-8a67-43ab-ad18-53e9f5f33964,18218693.9,9791456.47,35487083.49,7235905.16,1.35,1,A
427ce06a-6a42-4d6b-bc06-58f4ed8a1a6c,32803039.74,16176771.13,58596993.06,5068675.49,3.19,2,A
01d3557f-1254-4f0a-b4bb-4115f39c01a0,27455561.38,18715419.09,19112303.28,5247109.28,3.57,1,D
9acd31a5-1e65-439e-88e6-f76dbc6dc0a4,61342119.59,1679213.86,97097942.17,11755859.64,0.14,0,D
9710485e-ef91-4af9-b999-1385db5370bd,29432015.81,12679295.25,53264069.86,5446629.47,2.33,1,A
f3d7bd15-a20d-4986-9572-c43f1f9578ee,22419060.79,17797806.21,22723478.32,6279580.84,2.83,4,D
